total_messages,max_frame_count,optical_mean,optical_std,optical_min,optical_max,optical_readings,optical_below_threshold,optical_range,temp_mean,temp_std,temp_min,temp_max,temp_above_threshold,temp_range,battery_mean,battery_std,battery_min,battery_max,battery_below_threshold,snr_mean,snr_std,snr_min,rsrp_mean,rsrp_std,rsrp_min,rsrq_mean,rsrq_std,rsrq_min,prediction,probability,risk_level
58.902327885993614,42.29301634201915,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.974921049938119,High
131.78792117066118,84.89417433719608,-6.849033182884526,1.670138324613729,-21.84275776885255,-5.149588435212,6.631106443244706,0.0,15.016798418685765,24.91586974216223,5.6879555933085415,16.78920368185412,39.31576697348784,0.0,23.89502934465804,3.3589184934840985,0.07163422439945827,3.046306789395137,3.5542116513256077,0.0,8.216059517568114,2.3811990810082984,-1.1053981590729416,-77.87333263917685,2.153521419181213,-88.10582566280392,-6.239539964581362,1.425041212343469,-12.421165132560784,1,0.9483718213596772,High
84.08106745617721,67.52121994991681,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.9841186905474285,High
16.369682333170267,5.881529393791153,-28.335891142846055,0.2921082686216355,-31.0,-28.04179318736256,3.5118470606208847,0.8779617651552212,2.6592131372677303,24.930933430975905,1.1402595181268107,23.535541181862655,27.586497052982125,0.0,4.295032340809028,3.140143040059714,0.14135994538775803,2.9024407646968955,3.280272617498777,0.0,-2.5609467195428954,2.170691327327237,-5.633885295465664,-94.23932110273942,1.0686669551149037,-96.87796176515522,-10.879559146711435,1.0840565776517865,-12.244076469689558,1,0.9839087916986407,High
931.8456230343506,79.56270016855349,-15.063532863066094,1.5664566023425033,-31.0,-14.90675042138372,249.88102410120965,1.0,16.09324957861628,21.411061164896687,4.8058978413905225,13.50482308988873,33.903538202225405,0.0,20.398715112336674,3.1146975433429196,0.0748404960394003,2.8559163870788584,3.5747588455055634,0.0,8.456496651334689,3.1528966748559917,-1.9807076404450807,-97.60555545091206,3.4576491054389553,-114.4662383707789,-6.342402696935092,1.836951490525495,-12.48553073033381,1,0.9476933569431558,High
287.53655189955015,55.89410154899568,-16.36283842242872,9.553693402332978,-31.0,-9.500956510680533,101.72489183107825,1.0,21.499043489319465,31.04382932127341,4.942380965524698,21.0,41.58733774661738,0.0,20.58733774661738,3.3402297670740566,0.17455709266477412,2.7516920971791743,3.57,0.0,2.656295245027364,3.7832072678518536,-2.7592803521934712,-84.52808660479951,3.2187793157065165,-101.48417218327172,-8.242232143513888,1.6468514850608498,-14.862445915539126,1,0.972807452200769,High
78.90679597921218,65.63475718544852,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.9841186905474285,High
452.57485931920064,81.25877998160001,-2.341443762611655,3.1223835861634957,-31.0,-1.7158960566641317,108.75045895120097,1.0,29.284103943335868,25.671135689782254,2.772465872610111,21.0,31.811459871200118,0.0,10.811459871200118,3.22960384119506,0.12955721858495614,3.061885401287999,3.5751755996320003,0.0,8.86304469800332,2.6748128347576654,0.6358602391997801,-82.12181932585557,4.7908424960824565,-89.07023985280014,-7.317394988103951,1.5114581510440477,-12.552679889600102,1,0.9853481491834115,High
455.48667547890267,81.33747771564602,-2.947321726676331,3.075497450907244,-31.0,-2.3289514048824804,113.23622979182304,1.0,28.67104859511752,25.839647753390828,2.9278016304018757,21.0,32.362344009522126,0.0,11.362344009522126,3.21576603616251,0.12221571989901728,3.0563765599047787,3.5767495543129204,0.0,8.578753707922392,2.747915950671396,-0.38721030339823415,-82.49209343976243,4.542534638599681,-89.69982172516815,-7.407447728443189,1.541080460204007,-13.024866293876109,1,0.983272058980705,High
118.4161990544141,76.37657784782118,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.9828313811067506,High
83.2006802117781,68.64047614824467,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.9841186905474285,High
107.7335513967164,79.71973832394032,-13.498853261308964,2.3935799218430995,-25.433602230335474,-12.181345059054376,0.45328972065672035,0.0,11.912816986890062,27.786921763970305,5.746384618240019,22.519084133791125,36.7335513967164,0.0,15.30788782161183,3.3968531361061847,0.08420962661717304,3.187440935187465,3.5428026167605964,0.0,12.949074436191362,2.9558505274326166,6.065794413134407,-76.32692896003633,2.882819274859794,-84.21446726292527,-4.414279459643086,1.6887724798600914,-8.560523352119356,1,0.9863775735326281,High
55.739417822102105,41.184854455525524,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.8966034139039276,High
95.30415372235441,86.87833851105823,-9.460354062449888,2.3935799218430995,-30.62649922894878,-7.123767851935879,0.03041537223544144,0.0,21.12724903898973,22.98117453363193,5.746384618240019,13.63872281694427,38.84792313882279,0.0,27.14836957740764,3.3093352895376458,0.08420962661717304,2.93794506961891,3.5681750776658734,0.0,9.815728360539717,2.9558505274326166,-2.391692555291172,-81.22073846494803,2.882819274859794,-95.20920032187853,-6.281697893095296,1.6887724798600914,-13.635015533174702,1,0.9601777954099535,High
577.6667357435005,71.14814047294439,-3.02301036169563,3.8099813320182436,-31.0,-1.6532498400908073,178.129648817639,1.0,29.346750159909192,24.165916022503524,7.487181901419074,13.248671766388854,47.8518595270556,0.0,34.60318776066675,3.273824336653147,0.07880113094626989,3.017751328233611,3.597751328233611,0.0,16.42264272476708,4.4303650670302535,-2.023804589749969,-84.1076621168463,8.31131698403512,-119.02911752419455,-3.607303905689961,2.3317528582852396,-13.899468706555542,1,0.9824045009341138,High
599.0423782798817,68.18150317530743,-1.4786840167125919,4.037259713983687,-31.0,0.06480543395868243,184.2454693053615,1.0,31.064805433958682,23.263343476597928,8.430303893287357,11.060501058435811,50.63699364938513,0.0,39.57649259094932,3.3138956471041,0.08320460608386201,3.019394989415642,3.6,0.0,18.147531555756913,4.652371280381797,-0.9680169349729741,-85.16471943942847,9.55837525191372,-125.51599153251351,-2.8072065717909993,2.4710366519785207,-13.423507409050675,1,0.9616953621434199,High
57.68448205128295,44.579309401710596,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.981458526620767,High
60.60840008475566,45.216800169511316,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.9788129575505558,High
82.4687545898613,68.31250305990753,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.9841186905474285,High
132.66386739945594,74.73452249384424,-9.169883720930232,2.3935799218430995,-31.0,-6.76,0.0,0.0,21.79,22.635519633007483,5.746384618240019,13.0,39.0,0.0,28.0,3.3030405405405405,0.08420962661717304,2.92,3.57,0.0,9.590361445783133,2.9558505274326166,-3.0,-81.57272727272728,2.882819274859794,-96.0,-6.416012558869702,1.6887724798600914,-14.0,1,0.9834851960038496,High
